Year,Day,DOY:Time,TOD,ppt_mm,ws10m_ms,ws2m_ms,RH_Percent,AT,Saturated VP (kPa),Actual VP (kPa),VPD (kPa),Soil4in_C,Soil8in_C,Solar_WM2,Dew Point
2011,136,136:15:15:00,1515,0,6.187,5.111,24.2,24.65,3.019754841,2.904,0.115754841,25.35,21.83,829,2.840340894
2011,136,136:15:30:00,1530,0,5.554,4.542,24.17,24.76,3.014330041,2.9004,0.113930041,25.65,21.96,796.2,2.915314143
2011,136,136:15:45:00,1545,0,5.307,4.328,23.97,24.53,2.978381486,2.8764,0.101981486,25.95,22.09,753.5,2.605057179
2011,136,136:16:00:00,1600,0,6.194,5.066,23.25,24.9,2.852044967,2.79,0.062044967,26.22,22.23,711.8,2.486401285
2011,136,136:16:15:00,1615,0,7.716,6.317,23.24,24.77,2.850323755,2.7888,0.061523755,26.48,22.37,664.6,2.371601599
2011,136,136:16:30:00,1630,0,5.907,4.827,22.86,25.21,2.785585904,2.7432,0.042385904,26.72,22.51,620.4,2.507720263
2011,136,136:16:45:00,1645,0,6.429,5.029,22.85,25.24,2.783899757,2.742,0.041899757,26.94,22.65,567.9,2.526611993
2011,136,136:17:00:00,1700,0,5.899,4.755,23.14,25.07,2.833161434,2.7768,0.056361434,27.14,22.79,403.1,2.561909382
2011,136,136:17:15:00,1715,0,6.36,5.098,22.96,25.04,2.802496473,2.7552,0.047296473,27.32,22.92,382.1,2.427095288
2011,136,136:17:30:00,1730,0,6.418,5.165,22.42,25.29,2.7122332,2.6904,0.0218332,27.47,23.05,406.5,2.301497604
2011,136,136:17:45:00,1745,0,6.893,5.295,22.26,25.45,2.685980849,2.6712,0.014780849,27.6,23.18,392.3,2.33418239
2011,136,136:18:00:00,1800,0,6.552,5.401,22.21,25.4,2.67782263,2.6652,0.01262263,27.69,23.3,314,2.261035559
2011,136,136:18:15:00,1815,0,7.352,5.723,22.62,25.18,2.745363525,2.7144,0.030963525,27.77,23.42,252.4,2.334461894
2011,136,136:18:30:00,1830,0,6.247,5.117,22.86,24.95,2.785585904,2.7432,0.042385904,27.82,23.52,178.6,2.290665086
2011,136,136:18:45:00,1845,0,6.922,5.48,23.32,24.54,2.864118877,2.7984,0.065718877,27.85,23.63,46.43,2.227343526
2011,136,136:19:00:00,1900,0,5.655,4.527,24.23,24.31,3.025188155,2.9076,0.117588155,27.86,23.72,106.5,2.571910754
2011,136,136:19:15:00,1915,0,5.483,4.508,25.7,23.6,3.302088907,3.084,0.218088907,27.85,23.8,68.61,2.801700835
2011,136,136:19:30:00,1930,0,5.453,4.412,26.76,23.05,3.515228506,3.2112,0.304028506,27.82,23.88,37.61,2.904283281
2011,136,136:19:45:00,1945,0,7.275,5.885,27.8,22.65,3.735895248,3.336,0.399895248,27.77,23.95,7.465,3.100993998
2011,136,136:20:00:00,2000,0,6.672,5.366,28.61,22.28,3.916020779,3.4332,0.482820779,27.69,24.01,0.118,3.189711476
2011,136,136:20:15:00,2015,0,6.124,5.344,29.38,21.93,4.094210944,3.5256,0.568610944,27.6,24.06,-0.2,3.264233389
2011,136,136:20:30:00,2030,0,6.69,5.58,29.97,21.51,4.235478758,3.5964,0.639078758,27.5,24.1,-0.218,3.183106543
2011,136,136:20:45:00,2045,0,6.917,5.574,30.78,21.11,4.436317023,3.6936,0.742717023,27.38,24.13,-0.2,3.214069197
2011,136,136:21:00:00,2100,0,7.191,5.979,31.39,20.72,4.59298095,3.7668,0.82618095,27.25,24.16,-0.228,3.15308553
2011,136,136:21:15:00,2115,0,6.372,5.143,32.07,20.47,4.773268168,3.8484,0.924868168,27.12,24.17,-0.214,3.238579384
2011,136,136:21:30:00,2130,0,6.937,5.712,32.39,20.19,4.860214675,3.8868,0.973414675,26.97,24.18,-0.226,3.13488627
2011,136,136:21:45:00,2145,0,6.678,5.595,33.32,19.76,5.120756246,3.9984,1.122356246,26.83,24.18,-0.194,3.159203529
2011,136,136:22:00:00,2200,0,6.323,5.153,33.98,19.5,5.312932499,4.0776,1.235332499,26.68,24.17,-0.239,3.208605893
2011,136,136:22:15:00,2215,0,6.049,4.948,34.51,19.29,5.471755554,4.1412,1.330555554,26.53,24.16,-0.239,3.243020075
2011,136,136:22:30:00,2230,0,6.074,4.936,35.22,19.01,5.690962007,4.2264,1.464562007,26.38,24.14,-0.231,3.284616872
2011,136,136:22:45:00,2245,0,5.7,4.71,36.72,18.71,6.179241333,4.4064,1.772841333,26.23,24.12,-0.257,3.610367473
2011,136,136:23:00:00,2300,0,6.381,5.267,37.62,18.5,6.489296054,4.5144,1.974896054,26.08,24.09,-0.277,3.767782845
2011,136,136:23:15:00,2315,0,5.959,4.985,38.94,18.2,6.968380702,4.6728,2.295580702,25.94,24.06,-0.209,3.990983989
2011,136,136:23:30:00,2330,0,5.717,4.56,40.32,18.01,7.501666058,4.8384,2.663266058,25.79,24.02,-0.209,4.317345753
2011,136,136:23:45:00,2345,0,6.234,5.287,41.4,17.77,7.943286233,4.968,2.975286233,25.65,23.98,-0.233,4.479402049
2011,137,137:00:00:00,0,0,5.717,4.489,43.09,17.36,8.679407165,5.1708,3.508607165,25.51,23.94,-0.243,4.682135816
2011,137,137:00:15:00,15,0,6.599,5.02,43.8,17.13,9.00579992,5.256,3.74979992,25.38,23.9,-0.245,4.708121826
2011,137,137:00:30:00,30,0,5.138,4.208,44.67,16.83,9.420139694,5.3604,4.059739694,25.24,23.85,-0.201,4.717860511
2011,137,137:00:45:00,45,0,5.926,4.873,45.77,16.55,9.967469983,5.4924,4.475069983,25.11,23.8,-0.232,4.811861454
2011,137,137:01:00:00,100,0,5.485,4.663,47.03,16.31,10.62788835,5.6436,4.984288347,24.98,23.75,-0.197,4.982467885
2011,137,137:01:15:00,115,0,5.828,4.593,48.12,16.17,11.22926716,5.7744,5.454867158,24.86,23.7,-0.278,5.18346972
2011,137,137:01:30:00,130,0,5.69,4.53,48.67,16.17,11.5436755,5.8404,5.703275502,24.73,23.65,-0.26,5.346890859
2011,137,137:01:45:00,145,0,6.397,5.215,50.11,15.53,12.40297201,6.0132,6.389772013,24.61,23.6,-0.211,5.178485311
2011,137,137:02:00:00,200,0,5.32,4.089,51.72,15.14,13.42828904,6.2064,7.221889044,24.49,23.55,-0.238,5.273612106
2011,137,137:02:15:00,215,0,5.518,4.496,52.22,15.33,13.76116856,6.2664,7.494768564,24.37,23.49,-0.261,5.587700859
2011,137,137:02:30:00,230,0,4.47,3.604,53.08,15.19,14.35030778,6.3696,7.980707784,24.25,23.44,-0.212,5.693755348
2011,137,137:02:45:00,245,0,4.961,3.933,54.07,14.82,15.05518523,6.4884,8.566785232,24.14,23.38,-0.239,5.617202995
2011,137,137:03:00:00,300,0,5.271,4.052,54.92,14.76,15.68387866,6.5904,9.09347866,24.02,23.32,-0.234,5.786542833
2011,137,137:03:15:00,315,0,5.705,4.266,55.25,14.85,15.93395445,6.63,9.303954445,23.91,23.27,-0.224,5.956861577
2011,137,137:03:30:00,330,0,6.278,4.901,55.98,14.65,16.49932326,6.7176,9.781723261,23.8,23.21,-0.266,5.960373979
2011,137,137:03:45:00,345,0,4.427,3.634,57.38,14,17.63180394,6.8856,10.74620394,23.69,23.15,-0.259,5.710286771
2011,137,137:04:00:00,400,0,4.32,3.513,58.34,13.71,18.44626738,7.0008,11.44546738,23.58,23.09,-0.215,5.678226367
2011,137,137:04:15:00,415,0,4.741,3.807,58.63,13.82,18.69854691,7.0356,11.66294691,23.48,23.03,-0.227,5.852934216
2011,137,137:04:30:00,430,0,4.147,3.486,59.14,13.67,19.14937458,7.0968,12.05257458,23.37,22.97,-0.262,5.837346979
2011,137,137:04:45:00,445,0,4.071,3.377,61.13,13.15,20.99853254,7.3356,13.66293254,23.27,22.92,-0.274,5.826371304
2011,137,137:05:00:00,500,0,3.702,2.96,61.65,13.14,21.50613413,7.398,14.10813413,23.17,22.86,-0.249,5.939362703
2011,137,137:05:15:00,515,0,3.721,2.806,62.27,13.03,22.12501495,7.4724,14.65261495,23.07,22.8,-0.254,5.980236606
2011,137,137:05:30:00,530,0,4.154,3.296,63.38,12.92,23.27103061,7.6056,15.66543061,22.97,22.74,0.051,6.131945838
2011,137,137:05:45:00,545,0,3.326,2.485,64.81,12.55,24.82177648,7.7772,17.04457648,22.87,22.68,2.9,6.104323099
2011,137,137:06:00:00,600,0,4.349,3.224,65.18,12.32,25.23707036,7.8216,17.41547036,22.77,22.62,14.96,5.968318821
2011,137,137:06:15:00,615,0,3.898,3.164,65.21,12.59,25.27100086,7.8252,17.44580086,22.67,22.56,29.5,6.231436867
2011,137,137:06:30:00,630,0,5.42,4.353,64.33,12.87,24.29171017,7.7196,16.57211017,22.58,22.5,37.13,6.300186501
2011,137,137:06:45:00,645,0,5.434,4.226,63.58,13.18,23.48281365,7.6296,15.85321365,22.48,22.44,128.6,6.423773788
2011,137,137:07:00:00,700,0,6.175,4.811,62.32,13.71,22.17558053,7.4784,14.69718053,22.39,22.38,176.5,6.63415742
2011,137,137:07:15:00,715,0,5.812,4.654,61.69,14.1,21.54561076,7.4028,14.14281076,22.3,22.32,227.2,6.854387319
2011,137,137:07:30:00,730,0,5.964,4.589,61.06,14.43,20.93098972,7.3272,13.60378972,22.21,22.26,277.5,7.015828062
2011,137,137:07:45:00,745,0,5.793,4.843,59.92,14.97,19.85684899,7.1904,12.66644899,22.14,22.21,332.8,7.248747337
2011,137,137:08:00:00,800,0,6.256,4.936,58.6,15.68,18.67231288,7.032,11.64031288,22.06,22.15,387.5,7.58905722
2011,137,137:08:15:00,815,0,5.852,4.476,57.57,16.41,17.7905091,6.9084,10.8821091,22,22.09,439.8,8.012050802
2011,137,137:08:30:00,830,0,7.458,5.932,57.35,17.36,17.60685637,6.882,10.72485637,21.94,22.04,492.8,8.843484618
2011,137,137:08:45:00,845,0,7.19,5.545,55.45,18.24,16.08717287,6.654,9.433172868,21.9,21.98,546.7,9.164455299
2011,137,137:09:00:00,900,0,7.206,5.532,54.3,19.56,15.22313037,6.516,8.70713037,21.85,21.93,596.4,10.07846516
2011,137,137:09:15:00,915,0,7.525,5.489,54.42,20.09,15.31139,6.5304,8.780990001,21.82,21.88,644.8,10.60322892
2011,137,137:09:30:00,930,0,7.599,5.76,51.97,20.89,13.59385375,6.2364,7.357453749,21.8,21.84,693,10.65132964
2011,137,137:09:45:00,945,0,6.794,5.146,50.37,22.06,12.56384337,6.0444,6.519443373,21.79,21.79,735.8,11.25731323
2011,137,137:10:00:00,1000,0,8.36,6.383,49.2,22.48,11.85378767,5.904,5.949787666,21.79,21.75,777.9,11.28766539
2011,137,137:10:15:00,1015,0,6.054,4.675,46.58,23.38,10.38782548,5.5896,4.798225484,21.8,21.71,813,11.28268924
2011,137,137:10:30:00,1030,0,7.54,5.816,44.94,23.69,9.552025143,5.3928,4.159225143,21.82,21.68,850,11.02331524
2011,137,137:10:45:00,1045,0,6.434,4.944,42.1,24.34,8.241366787,5.052,3.189366787,21.87,21.65,881,10.62730011
2011,137,137:11:00:00,1100,0,7.239,5.774,37.59,25,6.478747934,4.5108,1.967947934,21.96,21.63,913,9.521450442
2011,137,137:11:15:00,1115,0,5.367,4.386,33.91,25.49,5.292257896,4.0692,1.223057896,22.09,21.61,942,8.425635405
2011,137,137:11:30:00,1130,0,5.887,4.743,33.44,26.34,5.155241705,4.0128,1.142441705,22.26,21.6,966,8.961807559
2011,137,137:11:45:00,1145,0,6.063,4.948,31.25,26.62,4.556606595,3.75,0.806606595,22.47,21.61,1010,8.204407353
2011,137,137:12:00:00,1200,0,6.591,5.017,28.33,27.3,3.852918779,3.3996,0.453318779,22.71,21.62,777,7.349498506
2011,137,137:12:15:00,1215,0,6.626,5.228,25.56,28.14,3.274798476,3.0672,0.207598476,22.98,21.65,934,6.563012473
2011,137,137:12:30:00,1230,0,5.732,4.601,22.3,28.51,2.692523045,2.676,0.016523045,23.27,21.69,827,4.903335093
2011,137,137:12:45:00,1245,0,5.251,4.064,19.88,28.97,2.320858272,2.3856,-0.064741728,23.58,21.74,751.3,3.644394323
2011,137,137:13:00:00,1300,0,5.932,4.549,18.15,29.37,2.08344565,2.178,-0.09455435,23.9,21.81,649.4,2.683628686
2011,137,137:13:15:00,1315,0,6.202,4.7,15.32,29.6,1.740733851,1.8384,-0.097666149,24.21,21.88,605.6,0.503794597
2011,137,137:13:30:00,1330,0,7.556,5.679,12.14,29.89,1.415522145,1.4568,-0.041277855,24.52,21.97,798.3,-2.444782483
2011,137,137:13:45:00,1345,0,5.197,4.053,10.37,30.82,1.258710217,1.2444,0.014310217,24.81,22.06,789.6,-3.844572581
2011,137,137:14:00:00,1400,0,4.877,3.956,9.88,30.76,1.218093327,1.1856,0.032493327,25.07,22.16,696.6,-4.532872883
2011,137,137:14:15:00,1415,0,6.664,5.231,8.12,31.52,1.08154617,0.9744,0.10714617,25.32,22.27,1114,-6.541775874
2011,137,137:14:30:00,1430,0,9.19,7.162,9.21,30.84,1.164423025,1.1052,0.059223025,25.55,22.38,721,-5.399273263
2011,137,137:14:45:00,1445,0,8.28,6.675,8.65,30.71,1.121171767,1.038,0.083171767,25.78,22.48,601.2,-6.317538004
2011,137,137:15:00:00,1500,0,7.963,6.204,8.06,31.4,1.077138887,0.9672,0.109938887,26,22.59,1034,-6.726668347
2011,137,137:15:15:00,1515,0,7.423,6.035,7.779,31.58,1.056707818,0.93348,0.123227818,26.21,22.7,843,-7.054820634
2011,137,137:15:30:00,1530,0,7.998,6.455,7.508,31.35,1.03732781,0.90096,0.13636781,26.42,22.82,812,-7.681471808
2011,137,137:15:45:00,1545,0,6.753,5.449,7.09,31.47,1.008048855,0.8508,0.157248855,26.61,22.93,619.4,-8.330229791
2011,137,137:16:00:00,1600,0,8.08,6.127,6.863,30.5,0.992455557,0.82356,0.168895557,26.8,23.04,438.6,-9.448666114
2011,137,137:16:15:00,1615,0,6.785,5.319,6.732,31.46,0.983553807,0.80784,0.175713807,27,23.15,677.7,-8.999527966
2011,137,137:16:30:00,1630,0,8.55,6.655,6.448,31.34,0.964496501,0.77376,0.190736501,27.18,23.26,617.8,-9.63358476
2011,137,137:16:45:00,1645,0,7.704,6.208,6.547,31.05,0.971102448,0.78564,0.185462448,27.36,23.37,535.5,-9.64915185
2011,137,137:17:00:00,1700,0,7.987,6.068,6.765,30.86,0.985789579,0.8118,0.173989579,27.52,23.48,533.4,-9.370767093
2011,137,137:17:15:00,1715,0,8.29,6.554,6.895,30.83,0.994640785,0.8274,0.167240785,27.67,23.59,473.1,-9.150522639
2011,137,137:17:30:00,1730,0,8.15,6.585,7.486,30.13,1.035768349,0.89832,0.137448349,27.8,23.7,336.5,-8.611280627
2011,137,137:17:45:00,1745,0,8.92,6.845,7.609,30.13,1.044513718,0.91308,0.131433718,27.91,23.8,285.6,-8.402751135
2011,137,137:18:00:00,1800,0,7.572,6.032,7.869,30.01,1.063214118,0.94428,0.118934118,28,23.9,301.8,-8.059924803
2011,137,137:18:15:00,1815,0,5.527,4.306,8.25,29.47,1.091149775,0.99,0.101149775,28.08,24,139.9,-7.850514557
2011,137,137:18:30:00,1830,0,5.854,4.326,8.65,28.92,1.121171767,1.038,0.083171767,28.13,24.09,93.8,-7.648961603
2011,137,137:18:45:00,1845,0,5.262,4.098,8.62,28.9,1.11889517,1.0344,0.08449517,28.16,24.18,100.8,-7.708625122
2011,137,137:19:00:00,1900,0,4.807,3.481,9,28.66,1.148034813,1.08,0.068034813,28.16,24.26,84.4,-7.330938115
2011,137,137:19:15:00,1915,0,4.57,3.064,9.65,28.08,1.199429013,1.158,0.041429013,28.14,24.33,38.67,-6.863335415
2011,137,137:19:30:00,1930,0,5.094,3.83,10,28.18,1.227932241,1.2,0.027932241,28.11,24.4,13.21,-6.324245893
2011,137,137:19:45:00,1945,0,4.926,3.824,10.48,27.78,1.267990251,1.2576,0.010390251,28.06,24.45,2.198,-6.015831169
2011,137,137:20:00:00,2000,0,5.023,3.766,10.72,27.42,1.288446631,1.2864,0.002046631,27.99,24.5,0.005,-5.994325487
2011,137,137:20:15:00,2015,0,4.341,3.268,10.9,27.14,1.303978717,1.308,-0.004021283,27.91,24.54,-0.244,-5.990657112
2011,137,137:20:30:00,2030,0,4.351,3.207,11.2,26.79,1.330231407,1.344,-0.013768593,27.81,24.58,-0.235,-5.903808619
2011,137,137:20:45:00,2045,0,5.391,4.284,11.52,26.49,1.358745117,1.3824,-0.023654883,27.71,24.61,-0.268,-5.765711287
2011,137,137:21:00:00,2100,0,6.095,4.662,11.52,26.4,1.358745117,1.3824,-0.023654883,27.6,24.63,-0.221,-5.835079059
2011,137,137:21:15:00,2115,0,5.911,4.479,11.9,25.97,1.393301472,1.428,-0.034698528,27.49,24.64,-0.206,-5.742020489
2011,137,137:21:30:00,2130,0,5.547,4.308,12.2,25.59,1.421125706,1.464,-0.042874294,27.37,24.64,-0.209,-5.710222279
2011,137,137:21:45:00,2145,0,5.372,4.082,12.77,25.08,1.475338889,1.5324,-0.057061111,27.25,24.64,-0.204,-5.508141596
2011,137,137:22:00:00,2200,0,6.092,4.691,13.02,24.88,1.499683798,1.5624,-0.062716202,27.14,24.64,-0.192,-5.409755497
2011,137,137:22:15:00,2215,0,6.012,4.616,13.19,24.77,1.516439099,1.5828,-0.066360901,27.02,24.63,-0.199,-5.32534319
2011,137,137:22:30:00,2230,0,5.322,4.056,13.55,24.16,1.552464263,1.626,-0.073535737,26.9,24.61,-0.198,-5.450338557
2011,137,137:22:45:00,2245,0,5.084,3.857,13.85,23.69,1.583056736,1.662,-0.078943264,26.79,24.6,-0.193,-5.532963558
2011,137,137:23:00:00,2300,0,4.441,3.31,14.42,23.11,1.642642584,1.7304,-0.087757416,26.68,24.58,-0.199,-5.461990527
2011,137,137:23:15:00,2315,0,4.51,3.307,14.95,22.54,1.699802771,1.794,-0.094197229,26.56,24.55,-0.195,-5.44072304
2011,137,137:23:30:00,2330,0,4.356,3.07,15.09,21.82,1.715189852,1.8108,-0.095610148,26.45,24.53,-0.219,-5.892451273
2011,137,137:23:45:00,2345,0,3.89,2.904,16.07,21.17,1.82636156,1.9284,-0.10203844,26.33,24.5,-0.24,-5.588359587
2011,138,138:00:00:00,0,0,4.558,3.374,16.08,20.76,1.827527758,1.9296,-0.102072242,26.21,24.46,-0.245,-5.909893103
2011,138,138:00:15:00,15,0,4.236,3.214,17.54,20.2,2.004957982,2.1048,-0.099842018,26.1,24.43,-0.234,-5.221857988
2011,138,138:00:30:00,30,0,4.1,3.072,18.06,19.73,2.071699017,2.1672,-0.095500983,25.98,24.4,-0.296,-5.219843866
2011,138,138:00:45:00,45,0,3.783,2.638,18.93,19.17,2.187716564,2.2716,-0.083883436,25.86,24.36,-0.261,-5.05803955
2011,138,138:01:00:00,100,0,3.325,2.33,19.62,18.6,2.283733426,2.3544,-0.070666574,25.74,24.32,-0.276,-5.0546376
2011,138,138:01:15:00,115,0,3.946,2.851,19.09,18.71,2.209660967,2.2908,-0.081139033,25.61,24.27,-0.257,-5.324767111
2011,138,138:01:30:00,130,0,4.574,3.434,19.14,18.4,2.21655797,2.2968,-0.08024203,25.49,24.23,-0.267,-5.545068318
2011,138,138:01:45:00,145,0,4.425,3.199,19.59,18.31,2.279483398,2.3508,-0.071316602,25.37,24.18,-0.258,-5.313734001
2011,138,138:02:00:00,200,0,4.269,3.25,20.42,17.9,2.399653863,2.4504,-0.050746137,25.24,24.13,-0.26,-5.106061297
2011,138,138:02:15:00,215,0,3.365,2.479,19.88,17.89,2.320858272,2.3856,-0.064741728,25.12,24.08,-0.283,-5.466960583
2011,138,138:02:30:00,230,0,4.697,3.781,18.13,18.43,2.080830261,2.1756,-0.094769739,25,24.03,-0.288,-6.230108725
2011,138,138:02:45:00,245,0,3.685,2.773,18.6,18.07,2.143057613,2.232,-0.088942387,24.88,23.98,-0.248,-6.190511157
2011,138,138:03:00:00,300,0,2.687,1.97,20.38,17.18,2.393737993,2.4456,-0.051862007,24.76,23.92,-0.258,-5.728138014
2011,138,138:03:15:00,315,0,3.249,2.323,21.01,16.99,2.488409606,2.5212,-0.032790394,24.64,23.87,-0.254,-5.4863299
2011,138,138:03:30:00,330,0,2.872,2.266,22.29,16.8,2.690886193,2.6748,0.016086193,24.53,23.81,-0.264,-4.865942642
2011,138,138:03:45:00,345,0,3.96,2.897,22.65,16.31,2.750363427,2.718,0.032363427,24.43,23.75,-0.28,-5.065115219
2011,138,138:04:00:00,400,0,4.057,3.116,22.21,16.19,2.67782263,2.6652,0.01262263,24.32,23.7,-0.267,-5.423869328
2011,138,138:04:15:00,415,0,5.137,4.085,20.93,16.53,2.476209269,2.5116,-0.035390731,24.22,23.64,-0.286,-5.918717498
2011,138,138:04:30:00,430,0,4.185,3.291,21.07,16.66,2.497594301,2.5284,-0.030805699,24.11,23.58,-0.26,-5.723311768
2011,138,138:04:45:00,445,0,3.688,2.978,20.88,17,2.468610635,2.5056,-0.036989365,24.01,23.52,-0.282,-5.55951973
2011,138,138:05:00:00,500,0,3.483,2.627,23.57,16.06,2.907604946,2.8284,0.079204946,23.9,23.47,-0.28,-4.749724008
2011,138,138:05:15:00,515,0,2.278,1.467,22.83,15.6,2.780530136,2.7396,0.040930136,23.8,23.41,-0.241,-5.55692757
2011,138,138:05:30:00,530,0,2.846,1.97,25.61,14.62,3.284522402,3.0732,0.211322402,23.69,23.35,-0.028,-4.872854709
2011,138,138:05:45:00,545,0,3.26,2.362,26.07,14.84,3.375170035,3.1284,0.246770035,23.59,23.29,3.914,-4.449859683
2011,138,138:06:00:00,600,0,3.806,2.78,25.73,15.08,3.307962578,3.0876,0.220362578,23.49,23.23,17.66,-4.419287104
2011,138,138:06:15:00,615,0,3.31,2.462,25.21,15.41,3.207430866,3.0252,0.182230866,23.38,23.17,37.25,-4.409246718
2011,138,138:06:30:00,630,0,4.277,3.322,24.3,15.8,3.037899066,2.916,0.121899066,23.28,23.11,42.44,-4.565725483
2011,138,138:06:45:00,645,0,4.18,3.43,24.79,16.07,3.128187297,2.9748,0.153387297,23.17,23.05,170.9,-4.072256441
2011,138,138:07:00:00,700,0,4.103,3.198,23.81,16.89,2.949892529,2.8572,0.092692529,23.07,22.99,248.8,-3.91566104
2011,138,138:07:15:00,715,0,3.709,3.001,24.1,16.87,3.001705226,2.892,0.109705226,22.97,22.93,160.9,-3.771265287
2011,138,138:07:30:00,730,0,3.576,2.792,23.88,17.56,2.962327055,2.8656,0.096727055,22.87,22.87,187.6,-3.311537268
2011,138,138:07:45:00,745,0,3.307,2.7,21.28,18.62,2.529974461,2.5536,-0.023625539,22.79,22.8,253.5,-3.962286835
2011,138,138:08:00:00,800,0,4.675,3.873,19.17,19.74,2.220705205,2.3004,-0.079694795,22.72,22.74,423.6,-4.423711006
2011,138,138:08:15:00,815,0,6.271,5.262,17.66,20.49,2.020190303,2.1192,-0.099009697,22.65,22.68,474.5,-4.896260529
2011,138,138:08:30:00,830,0,5.162,4.367,15.87,21.8,1.80317414,1.9044,-0.10122586,22.6,22.63,526.1,-5.246950814
2011,138,138:08:45:00,845,0,6.639,5.627,14.81,22.3,1.684536869,1.7772,-0.092663131,22.55,22.57,573.8,-5.755269445
2011,138,138:09:00:00,900,0,4.664,3.978,14.47,23.72,1.647962054,1.7364,-0.088437946,22.52,22.52,652.4,-4.932772212
2011,138,138:09:15:00,915,0,6.199,5.204,13.92,24.24,1.590270625,1.6704,-0.080129375,22.49,22.47,687.9,-5.032710504
2011,138,138:09:30:00,930,0,5.249,4.319,13.47,25,1.544394414,1.6164,-0.072005586,22.47,22.42,728.2,-4.868027361
2011,138,138:09:45:00,945,0,5.736,4.879,12.93,25.63,1.490879312,1.5516,-0.060720688,22.46,22.38,765.8,-4.914595599
2011,138,138:10:00:00,1000,0,6.111,5.164,12.44,25.86,1.443735251,1.4928,-0.049064749,22.46,22.34,807,-5.244493085
2011,138,138:10:15:00,1015,0,6.019,5.133,12.09,26.48,1.410867343,1.4508,-0.039932657,22.47,22.3,846,-5.138914819
2011,138,138:10:30:00,1030,0,4.922,4.037,12.35,26.56,1.435219927,1.482,-0.046780073,22.5,22.27,881,-4.79611822
2011,138,138:10:45:00,1045,0,4.996,4.284,12.14,26.7,1.415522145,1.4568,-0.041277855,22.55,22.24,911,-4.913978202
2011,138,138:11:00:00,1100,0,5.02,4.256,12.05,27.25,1.407153187,1.446,-0.038846813,22.64,22.22,938,-4.58628635
2011,138,138:11:15:00,1115,0,5.251,4.258,12.34,27.67,1.434276508,1.4808,-0.046523492,22.77,22.2,962,-3.94511882
2011,138,138:11:30:00,1130,0,5.05,4.127,12.64,27.08,1.4628172,1.5168,-0.0539828,22.95,22.2,984,-4.084141133
2011,138,138:11:45:00,1145,0,2.89,2.354,12.03,26.95,1.405299331,1.4436,-0.038300669,23.17,22.2,1000,-4.840496174
2011,138,138:12:00:00,1200,0,5.828,4.804,11.77,28.2,1.381393681,1.4124,-0.031006319,23.43,22.22,1010,-4.16394809
2011,138,138:12:15:00,1215,0,5.803,4.626,12.07,28.04,1.40900919,1.4484,-0.03939081,23.71,22.25,1021,-3.952882014
2011,138,138:12:30:00,1230,0,5.032,4.022,12.2,27.96,1.421125706,1.464,-0.042874294,24.01,22.29,1026,-3.872191322
2011,138,138:12:45:00,1245,0,6.71,5.424,12.02,28.39,1.404373208,1.4424,-0.038026792,24.32,22.34,1028,-3.737488249
2011,138,138:13:00:00,1300,0,6.43,5.047,11.92,28.18,1.395141419,1.4304,-0.035258581,24.65,22.41,1019,-4.011039246
2011,138,138:13:15:00,1315,0,7.779,6.375,12.36,28.24,1.436163891,1.4832,-0.047036109,24.99,22.49,1024,-3.481318658
2011,138,138:13:30:00,1330,0,7.251,6.028,11.75,28.85,1.37956967,1.41,-0.03043033,25.33,22.58,1025,-3.685385392
2011,138,138:13:45:00,1345,0,5.046,4.037,12.05,29.04,1.407153187,1.446,-0.038846813,25.67,22.68,856,-3.201737085
2011,138,138:14:00:00,1400,0,5.547,4.28,12.24,28.68,1.424872228,1.4688,-0.043927772,26,22.79,599.8,-3.27076898
2011,138,138:14:15:00,1415,0,4.073,3.345,12.39,29.24,1.438999055,1.4868,-0.047800945,26.32,22.91,887,-2.673384707
2011,138,138:14:30:00,1430,0,7.468,5.795,12.38,29.17,1.438053454,1.4856,-0.047546546,26.63,23.03,919,-2.738508059
2011,138,138:14:45:00,1445,0,8.33,6.993,12.06,29.41,1.40808092,1.4472,-0.03911908,26.91,23.15,687.3,-2.904686463
2011,138,138:15:00:00,1500,0,8.11,6.156,12.53,29.19,1.452294907,1.5036,-0.051305093,27.18,23.28,917,-2.560914887
2011,138,138:15:15:00,1515,0,8.94,7.044,12.32,29.39,1.432391303,1.4784,-0.046008697,27.41,23.41,773.7,-2.63339823
2011,138,138:15:30:00,1530,0,8.92,7.186,12.06,29.66,1.40808092,1.4472,-0.03911908,27.63,23.54,884,-2.71153883
2011,138,138:15:45:00,1545,0,10.86,8.62,12.29,29.16,1.429567577,1.4748,-0.045232423,27.82,23.67,717.5,-2.84433106
